<Leybourne_Islands>	rdfs:label	"Leybourne Islands"
<Matt_Campagna>	rdfs:label	"Matt Campagna"
<Matt_Campagna>	<birthDate>	"1980-05-26"^^xsd:date
<Matt_Campagna>	<birthYear>	"1980"^^xsd:gYear
<Matt_Campagna>	<alias>	"The Campagna Brothers, with brotherJeff Campagna"
<Matt_Campagna>	<activeYearsStartYear>	"1999"^^xsd:gYear
<Matt_Campagna>	<birthName>	"Matthew James Campagna"
<Matt_Campagna>	<imdbId>	"2098457"
<Matt_Campagna>	rdfs:label	"Campagna, Matt"
<Matt_Campagna>	<http://purl.org/dc/elements/1.1/description>	"Canadian film director and writer"
<Polytechnic_University_of_the_Philippines>	rdfs:label	"Polytechnic University of the Philippines"
<Polytechnic_University_of_the_Philippines>	rdfs:label	"Politeknikong Unibersidad ng Pilipinas"
<Polytechnic_University_of_the_Philippines>	<motto>	"Tanglaw ng Bayan"
<Polytechnic_University_of_the_Philippines>	<motto>	"Light of the Nation"
<Polytechnic_University_of_the_Philippines>	<foundingDate>	"1904-10-19"^^xsd:date
<Polytechnic_University_of_the_Philippines>	<numberOfStudents>	"48213"^^xsd:nonNegativeInteger
<Polytechnic_University_of_the_Philippines>	<formerName>	"Manila Business School"
<Polytechnic_University_of_the_Philippines>	<formerName>	"(1904–1908)"
<Polytechnic_University_of_the_Philippines>	<formerName>	"Philippine School of Commerce"
<Polytechnic_University_of_the_Philippines>	<formerName>	"(1908–1952)"
<Polytechnic_University_of_the_Philippines>	<formerName>	"Philippine College of Commerce"
<Polytechnic_University_of_the_Philippines>	<formerName>	"(1952–1978)"
<Polytechnic_University_of_the_Philippines>	<mascot>	"PUPOY"
<Esfenvalerate>	rdfs:label	"Esfenvalerate"
<Umbrella_(film)>	rdfs:label	"Umbrella"
<Umbrella_(film)>	<runtime>	"5580.0"^^xsd:double
<College_(Preston_ward)>	rdfs:label	"College"
<College_(Preston_ward)>	<populationTotal>	"3578"^^xsd:nonNegativeInteger
<Moon_(Steve_Lacy_album)>	rdfs:label	"Moon"
<Moon_(Steve_Lacy_album)>	<recordDate>	"1969-09-23"^^xsd:date
<Moon_(Steve_Lacy_album)>	<runtime>	"1729.0"^^xsd:double
<Sugarloaf_Reservoir>	rdfs:label	"Sugarloaf Reservoir"
<Sugarloaf_Reservoir>	<openingYear>	"1981"^^xsd:gYear
<Sugarloaf_Reservoir>	<height>	"89.0"^^xsd:double
<Sugarloaf_Reservoir>	<length>	"1050.0"^^xsd:double
<Bobby_Moore_(motorcyclist)>	rdfs:label	"Moore, Bobby"
<Bobby_Moore_(motorcyclist)>	<http://purl.org/dc/elements/1.1/description>	"American motorcycle racer"
<Youngstown,_Florida>	rdfs:label	"Youngstown, Florida"
<Youngstown,_Florida>	<leaderTitle>	"Commissioner"
<Youngstown,_Florida>	<postalCode>	"32466"
<Youngstown,_Florida>	<areaCode>	"850"
<Youngstown,_Florida>	<utcOffset>	"-6"
<Youngstown,_Florida>	<utcOffset>	"-5"
<Ares_(musician)>	rdfs:label	"Ares"
<Ares_(musician)>	<background>	"solo_singer"
<Ares_(musician)>	<http://xmlns.com/foaf/0.1/givenName>	"Ronny Hovland"
<Ares_(musician)>	<birthDate>	"1973-06-03"^^xsd:date
<Ares_(musician)>	<activeYearsStartYear>	"1993"^^xsd:gYear
<Ares_(musician)>	<birthYear>	"1973"^^xsd:gYear
<Ares_(musician)>	<http://purl.org/dc/elements/1.1/description>	"Norwegian musician"
<Arabian_Business>	<editorTitle>	"Editor-in-Chief"
<Arabian_Business>	<editorTitle>	"&ndash; magazine"
<Arabian_Business>	<editorTitle>	"&ndash; online"
<Arabian_Business>	<issn>	"1470-6520"
<Arabian_Business>	rdfs:label	"Arabian Business"
<Arabian_Business>	<circulation>	"23352"^^xsd:nonNegativeInteger
<Tobruk_(band)>	rdfs:label	"Tobruk"
<Tobruk_(band)>	<background>	"group_or_band"
<Tobruk_(band)>	<activeYearsStartYear>	"1981"^^xsd:gYear
<Tobruk_(band)>	<activeYearsEndYear>	"1987"^^xsd:gYear
<If_Not_for_You_(album)>	rdfs:label	"If Not for You"
<If_Not_for_You_(album)>	<runtime>	"2154.0"^^xsd:double
<Trickster_(song)>	rdfs:label	"Trickster"
<Trickster_(song)>	<bSide>	"DISCOTHEQUE"
<Trickster_(song)>	<bSide>	"Trinity Cross"
<Trickster_(song)>	<releaseDate>	"2008-10-01"^^xsd:date
<Amphitryon_(play)>	rdfs:label	"Amphitryon"
<Amphitryon_(play)>	<characterInPlay>	"Mercury"
<Amphitryon_(play)>	<characterInPlay>	"Jupiter"
<Amphitryon_(play)>	<characterInPlay>	"Sosia (Amphitryon’s slave)"
<Amphitryon_(play)>	<characterInPlay>	"Amphitryon"
<Amphitryon_(play)>	<characterInPlay>	"Alcmena(Amphitryon’s wife)"
<Amphitryon_(play)>	<characterInPlay>	"Blepharo (ship’s pilot)"
<Amphitryon_(play)>	<characterInPlay>	"Bromia (Alcmena’s maid)"
<Amphitryon_(play)>	<settingOfPlay>	"Thebes, before the house of Amphitryon"
<2PM>	rdfs:label	"2PM"
<2PM>	<background>	"group_or_band"
<2PM>	<activeYearsStartYear>	"2008"^^xsd:gYear
<Błonie,_Świętokrzyskie_Voivodeship>	rdfs:label	"Błonie"
<Błonie,_Świętokrzyskie_Voivodeship>	<populationTotal>	"346"^^xsd:nonNegativeInteger
<Ostrołęka,_Świętokrzyskie_Voivodeship>	rdfs:label	"Ostrołęka"
<Ostrołęka,_Świętokrzyskie_Voivodeship>	<populationTotal>	"260"^^xsd:nonNegativeInteger
<Trzcianka,_Staszów_County>	rdfs:label	"Trzcianka"
<Trzcianka,_Staszów_County>	<elevation>	"153.4"^^xsd:double
<Trzcianka,_Staszów_County>	<populationAsOf>	"2009-12-31"^^xsd:date
<Trzcianka,_Staszów_County>	<postalCode>	"28-221"
<Trzcianka,_Staszów_County>	<areaCode>	"+48 15"
<Trzcianka,_Staszów_County>	<utcOffset>	"+1"
<Trzcianka,_Staszów_County>	<utcOffset>	"+2"
<Suchowola,_Staszów_County>	rdfs:label	"Suchowola"
<Suchowola,_Staszów_County>	<elevation>	"180.1"^^xsd:double
<Suchowola,_Staszów_County>	<populationAsOf>	"2009-12-31"^^xsd:date
<Suchowola,_Staszów_County>	<postalCode>	"28-221"
<Suchowola,_Staszów_County>	<areaCode>	"+48 15"
<Suchowola,_Staszów_County>	<utcOffset>	"+1"
<Suchowola,_Staszów_County>	<utcOffset>	"+2"
<David_Cameron_(footballer)>	rdfs:label	"David Cameron"
<David_Cameron_(footballer)>	rdfs:label	"Cameron, David"
<David_Cameron_(footballer)>	<birthDate>	"1964-04-04"^^xsd:date
<David_Cameron_(footballer)>	<birthYear>	"1964"^^xsd:gYear
<David_Cameron_(footballer)>	<http://purl.org/dc/elements/1.1/description>	"Australian rules footballer"
<Amazing_Wedding_Cakes>	rdfs:label	"Amazing Wedding Cakes"
<Amazing_Wedding_Cakes>	<numberOfSeasons>	"4"^^xsd:nonNegativeInteger
<Amazing_Wedding_Cakes>	<numberOfEpisodes>	"43"^^xsd:nonNegativeInteger
<Amazing_Wedding_Cakes>	<runtime>	"2520.0"^^xsd:double
<Amazing_Wedding_Cakes>	<releaseDate>	"2008-09-07"^^xsd:date
<Amazing_Wedding_Cakes>	<completionDate>	"2011-05-29"^^xsd:date
<Alan_Jackson_(footballer)>	rdfs:label	"Alan Jackson"
<Alan_Jackson_(footballer)>	<birthDate>	"1938-08-22"^^xsd:date
<Alan_Jackson_(footballer)>	rdfs:label	"Jackson, Alan"
<Alan_Jackson_(footballer)>	<birthYear>	"1938"^^xsd:gYear
<Alan_Jackson_(footballer)>	<http://purl.org/dc/elements/1.1/description>	"English footballer"
<Prince_Robert,_Duke_of_Chartres>	rdfs:label	"Prince Robert d'Orléans"
<Prince_Robert,_Duke_of_Chartres>	<title>	"Duke of Chartres"
<Prince_Robert,_Duke_of_Chartres>	<birthDate>	"1840-11-09"^^xsd:date
<Prince_Robert,_Duke_of_Chartres>	<deathDate>	"1910-12-05"^^xsd:date
<Prince_Robert,_Duke_of_Chartres>	rdfs:label	"Duke of Chartres, Robert Philippe Louis Eugène Ferdinand of Orléans"
<Prince_Robert,_Duke_of_Chartres>	<birthYear>	"1840"^^xsd:gYear
<Prince_Robert,_Duke_of_Chartres>	<http://purl.org/dc/elements/1.1/description>	"UnionArmysoldier"
<Prince_Robert,_Duke_of_Chartres>	<deathYear>	"1910"^^xsd:gYear
<Country_(album)>	rdfs:label	"Country"
<Shame_(OMD_song)>	rdfs:label	"Shame"
<Shame_(OMD_song)>	<bSide>	"\"Goddess of Love\""
<Shame_(OMD_song)>	<bSide>	"\"(Forever) Live and Die\""
<Shame_(OMD_song)>	<bSide>	"\"Messages\""
<Shame_(OMD_song)>	<releaseDate>	"1987-04-13"^^xsd:date
<Shame_(OMD_song)>	<runtime>	"255.0"^^xsd:double
<Shame_(OMD_song)>	<runtime>	"229.0"^^xsd:double
<Shame_(OMD_song)>	<runtime>	"419.0"^^xsd:double
<Our_Father_(Heroes)>	<seasonNumber>	"3"^^xsd:nonNegativeInteger
<Our_Father_(Heroes)>	<episodeNumber>	"12"^^xsd:nonNegativeInteger
<Our_Father_(Heroes)>	rdfs:label	"Our Father"
<Our_Father_(Heroes)>	<releaseDate>	"2008-12-08"^^xsd:date
<Air_(comics)>	rdfs:label	"Air"
<Sugarloaf_Rock_(Mutton_Bird_Group)>	rdfs:label	"Sugarloaf Rock"
<Sugarloaf_Rock_(Mutton_Bird_Group)>	<areaTotal>	"35600.0"^^xsd:double
<John_Wilmot_(politician)>	rdfs:label	"Wilmot, John"
<John_Wilmot_(politician)>	<birthYear>	"1748"^^xsd:gYear
<John_Wilmot_(politician)>	<http://purl.org/dc/elements/1.1/description>	"British politician"
<John_Wilmot_(politician)>	<deathDate>	"1815-06-23"^^xsd:date
<John_Wilmot_(politician)>	<deathYear>	"1815"^^xsd:gYear
<Black_Hills>	rdfs:label	"Black Hills"
<Sherlock_Holmes_(2009_film)>	<budget>	"9.0E7"^^<usDollar>
<Sherlock_Holmes_(2009_film)>	<gross>	"5.24E8"^^<usDollar>
<Sherlock_Holmes_(2009_film)>	rdfs:label	"Sherlock Holmes"
<Sherlock_Holmes_(2009_film)>	<runtime>	"7680.0"^^xsd:double
<Sherlock_Holmes_(2009_film)>	<imdbId>	"0988045"
<Republic_of_the_Congo>	<longName>	"Republic of the Congo"
<Republic_of_the_Congo>	rdfs:label	"the Republic of the Congo"
<Republic_of_the_Congo>	<demonym>	"Congolese"
<Republic_of_the_Congo>	<leaderTitle>	"President"
<Republic_of_the_Congo>	<foundingDate>	"1960-08-15"^^xsd:date
<Republic_of_the_Congo>	<areaTotal>	"3.42E11"^^xsd:double
<Republic_of_the_Congo>	<areaTotal>	"3.420001600055378E11"^^xsd:double
<Republic_of_the_Congo>	<percentageOfAreaWater>	"3.3"^^xsd:float
<Republic_of_the_Congo>	<flag>	"Flag of the Republic of the Congo.svg"
<Republic_of_the_Congo>	<populationTotal>	"4662446"^^xsd:nonNegativeInteger
<Republic_of_the_Congo>	<populationDensity>	"12.8"^^xsd:double
<Republic_of_the_Congo>	<populationDensity>	"12.77998144775496"^^xsd:double
<Bloomsbury_(Frederick,_Maryland)>	<area>	"530138.1913344"^^xsd:double
<Bloomsbury_(Frederick,_Maryland)>	<added>	"2000-09-13"^^xsd:date
<Bloomsbury_(Frederick,_Maryland)>	<nrhpReferenceNumber>	"00001053"
<Bloomsbury_(Frederick,_Maryland)>	rdfs:label	"Bloomsbury"
<Ruben_Ramos>	rdfs:label	"Ruben Ramos"
<Ruben_Ramos>	<background>	"solo_singer"
<Ruben_Ramos>	<http://xmlns.com/foaf/0.1/givenName>	"Rubén Pérez Ramos"
<Ruben_Ramos>	<activeYearsStartYear>	"1960"^^xsd:gYear
<Ruben_Ramos>	rdfs:label	"Ramos, Ruben"
<Ruben_Ramos>	<http://purl.org/dc/elements/1.1/description>	"American singer"
<Freshwater,_Queensland>	rdfs:label	"Freshwater"
<Freshwater,_Queensland>	<populationTotal>	"1976"^^xsd:nonNegativeInteger
<Langtang,_Bagmati>	rdfs:label	"Langtang, Bagmati"
<Langtang,_Bagmati>	rdfs:label	"लाङटाङ"
<Langtang,_Bagmati>	<populationTotal>	"468"^^xsd:nonNegativeInteger
<Langtang,_Bagmati>	<utcOffset>	"+5:45"
<Baby_Love_(film)>	rdfs:label	"Baby Love"
<Baby_Love_(film)>	<runtime>	"5580.0"^^xsd:double
<Baby_Love_(film)>	<imdbId>	"0062693"
<Pork_(band)>	rdfs:label	"Pork"
<Pork_(band)>	<background>	"group_or_band"
<Pork_(band)>	<activeYearsStartYear>	"2002"^^xsd:gYear
<Candy_(Malaysian_band)>	rdfs:label	"Candy"
<Candy_(Malaysian_band)>	<background>	"group_or_band"
<Candy_(Malaysian_band)>	<activeYearsStartYear>	"1996"^^xsd:gYear
<Bonnie_Prince_Charlie_(1948_film)>	<budget>	"600000.0"^^<poundSterling>
<Bonnie_Prince_Charlie_(1948_film)>	<gross>	"175311.0"^^<poundSterling>
<Bonnie_Prince_Charlie_(1948_film)>	rdfs:label	"Bonnie Prince Charlie"
<Bonnie_Prince_Charlie_(1948_film)>	<runtime>	"8400.0"^^xsd:double
<Bonnie_Prince_Charlie_(1948_film)>	<runtime>	"7080.0"^^xsd:double
<Wallace_Fernando_Pereira>	rdfs:label	"Wallace"
<Wallace_Fernando_Pereira>	rdfs:label	"Wallace Fernando Pereira"
<Wallace_Fernando_Pereira>	<birthDate>	"1986-10-29"^^xsd:date
<Wallace_Fernando_Pereira>	<number>	"8"
<Wallace_Fernando_Pereira>	<height>	"1.83"^^xsd:double
<Wallace_Fernando_Pereira>	rdfs:label	"Pereira, Wallace Fernando"
<Wallace_Fernando_Pereira>	<birthYear>	"1986"^^xsd:gYear
<Wallace_Fernando_Pereira>	<http://purl.org/dc/elements/1.1/description>	"Brazilian footballer"
<Mark_Benson_(engineer)>	rdfs:label	"Benson, Mark"
<Mark_Benson_(engineer)>	<http://purl.org/dc/elements/1.1/description>	"German engineer"
<Bonnie_Prince_Charlie_(1923_film)>	rdfs:label	"Bonnie Prince Charlie"
<My_Brother_Jonathan>	<budget>	"198000.0"^^<poundSterling>
<My_Brother_Jonathan>	<gross>	"260903.0"^^<poundSterling>
<My_Brother_Jonathan>	rdfs:label	"My Brother Jonathan"
<My_Brother_Jonathan>	<releaseDate>	"1948-02-05"^^xsd:date
<My_Brother_Jonathan>	<runtime>	"6120.0"^^xsd:double
<Józefów,_Stalowa_Wola_County>	rdfs:label	"Józefów"
<Zachary_Taylor>	rdfs:label	"Zachary Taylor"
<Zachary_Taylor>	<birthDate>	"1784-11-24"^^xsd:date
<Zachary_Taylor>	<deathDate>	"1850-07-09"^^xsd:date
<Zachary_Taylor>	<signature>	"Zachary Taylor Signature-2.svg"
<Zachary_Taylor>	<serviceStartYear>	"1808"^^xsd:gYear
<Zachary_Taylor>	<serviceEndYear>	"1849"^^xsd:gYear
<Zachary_Taylor>	<militaryCommand>	"Army of Occupation"
<Zachary_Taylor>	<office>	"12thPresident of the United States"
<Arthur_Farrell_(footballer)>	rdfs:label	"Farrell, Arthur"
<Arthur_Farrell_(footballer)>	<http://purl.org/dc/elements/1.1/description>	"English footballer"
<Arthur_Farrell_(footballer)>	<deathDate>	"2000-09-20"^^xsd:date
<Arthur_Farrell_(footballer)>	<deathYear>	"2000"^^xsd:gYear
<Ashok_Kumar_(film)>	rdfs:label	"Ashok Kumar"
<Ashok_Kumar_(film)>	<releaseDate>	"1941-10-07"^^xsd:date
<John_McCloskey_(baseball_manager)>	rdfs:label	"McCloskey, John"
<John_McCloskey_(baseball_manager)>	<birthDate>	"1862-04-04"^^xsd:date
<John_McCloskey_(baseball_manager)>	<birthYear>	"1862"^^xsd:gYear
<John_McCloskey_(baseball_manager)>	<http://purl.org/dc/elements/1.1/description>	"American baseball manager"
<John_McCloskey_(baseball_manager)>	<deathDate>	"1940-11-17"^^xsd:date
<John_McCloskey_(baseball_manager)>	<deathYear>	"1940"^^xsd:gYear
<Tower_of_Babel_(1986_video_game)>	rdfs:label	"Tower of Babel"
<Backspacer_(Supergroove_album)>	rdfs:label	"Backspacer"
<Gill,_Ludhiana>	rdfs:label	"Gill"
<Gill,_Ludhiana>	<areaTotal>	"1.501E7"^^xsd:double
<Gill,_Ludhiana>	<populationTotal>	"15062"^^xsd:nonNegativeInteger
<Gill,_Ludhiana>	<utcOffset>	"+5:30"
<Thomas_Land_(Drayton_Manor)>	rdfs:label	"Thomas Land"
<Stawiszyn,_Masovian_Voivodeship>	rdfs:label	"Stawiszyn"
<Stawiszyn,_Masovian_Voivodeship>	<populationTotal>	"290"^^xsd:nonNegativeInteger
<Rich_Aude>	rdfs:label	"Rich Aude"
<Rich_Aude>	<birthDate>	"1971-07-13"^^xsd:date
<Rich_Aude>	rdfs:label	"Aude, Rich"
<Rich_Aude>	<birthYear>	"1971"^^xsd:gYear
<Rich_Aude>	<http://purl.org/dc/elements/1.1/description>	"American baseball player"
<John_George_Howard>	rdfs:label	"John George Howard"
<John_George_Howard>	<birthDate>	"1803-07-27"^^xsd:date
<John_George_Howard>	<deathDate>	"1890-02-03"^^xsd:date
<John_George_Howard>	rdfs:label	"Howard, John George"
<John_George_Howard>	<birthYear>	"1803"^^xsd:gYear
<John_George_Howard>	<http://purl.org/dc/elements/1.1/description>	"Canadian architect"
<John_George_Howard>	<deathYear>	"1890"^^xsd:gYear
<Trzcianka,_Ciechanów_County>	rdfs:label	"Trzcianka"
<Józefów,_Gmina_Górzno>	rdfs:label	"Józefów"
<Trzcianka,_Gmina_Wilga>	rdfs:label	"Trzcianka"
<Józefów,_Gmina_Żelechów>	rdfs:label	"Józefów"
<Trzcianka,_Gmina_Sobolew>	rdfs:label	"Trzcianka"
<Józefów,_Gmina_Goszczyn>	rdfs:label	"Józefów"
<Bełek>	rdfs:label	"Bełek"
<Józefów,_Gmina_Nowe_Miasto_nad_Pilicą>	rdfs:label	"Józefów"
<Józefów,_Gmina_Pniewy>	rdfs:label	"Józefów"
<Józefów,_Gmina_Pniewy>	<elevation>	"184.0"^^xsd:double
<Józefów,_Gmina_Pniewy>	<populationTotal>	"70"^^xsd:nonNegativeInteger
<Ostrołęka,_Grójec_County>	rdfs:label	"Ostrołęka"
<Ostrołęka,_Grójec_County>	<populationTotal>	"120"^^xsd:nonNegativeInteger
<Kurki,_Kozienice_County>	rdfs:label	"Kurki"
<Kurki,_Kozienice_County>	<populationTotal>	"70"^^xsd:nonNegativeInteger
<Józefów,_Legionowo_County>	rdfs:label	"Józefów"
<Białobrzegi,_Legionowo_County>	rdfs:label	"Białobrzegi"
<Białobrzegi,_Legionowo_County>	<populationTotal>	"1232"^^xsd:nonNegativeInteger
<Izbica,_Masovian_Voivodeship>	rdfs:label	"Izbica"
<Józefów,_Lipsko_County>	rdfs:label	"Józefów"
<Białobrzegi,_Lipsko_County>	rdfs:label	"Białobrzegi"
<Gente_(magazine)>	rdfs:label	"Gente"
<Gente_(magazine)>	<circulation>	"332340"^^xsd:nonNegativeInteger
<Stephen_Conroy_(artist)>	rdfs:label	"Stephen Conroy"
<Stephen_Conroy_(artist)>	rdfs:label	"Conroy, Stephen"
<Stephen_Conroy_(artist)>	<birthYear>	"1964"^^xsd:gYear
<Stephen_Conroy_(artist)>	<http://purl.org/dc/elements/1.1/description>	"Scottish contemporary painter"
<Michael_Wolff_(journalist)>	rdfs:label	"Michael Wolff"
<Michael_Wolff_(journalist)>	<birthDate>	"1953-08-27"^^xsd:date
<Michael_Wolff_(journalist)>	rdfs:label	"Wolff, Michael"
<Michael_Wolff_(journalist)>	<birthYear>	"1953"^^xsd:gYear
<Michael_Wolff_(journalist)>	<http://purl.org/dc/elements/1.1/description>	"Journalist"
<Twine_(website)>	rdfs:label	"Twine"
<Canadians>	<totalPopulation>	"35985751"^^xsd:nonNegativeInteger
<Canadians>	rdfs:label	"Canadians"
<Józefów,_Mińsk_County>	rdfs:label	"Józefów"
<Józefów,_Mińsk_County>	<populationTotal>	"140"^^xsd:nonNegativeInteger
<Make_It_Last_(Kate_Miller-Heidke_song)>	rdfs:label	"Make It Last"
<Make_It_Last_(Kate_Miller-Heidke_song)>	<aSide>	"\"Make It Last\""
<Make_It_Last_(Kate_Miller-Heidke_song)>	<releaseDate>	"2007-09-04"^^xsd:date
<Kurki,_Mława_County>	rdfs:label	"Kurki"
<Trzcianka,_Mława_County>	rdfs:label	"Trzcianka"
<Michałowo,_Gmina_Czarnia>	rdfs:label	"Michałowo"
<Rima_Fakih>	rdfs:label	"Rima Fakih"
<Rima_Fakih>	rdfs:label	"ريما فقيه"
<Rima_Fakih>	<birthDate>	"1985-09-22"^^xsd:date
<Rima_Fakih>	<title>	"Miss Michigan USA 2010"
<Rima_Fakih>	<title>	"Miss USA 2010"
<Rima_Fakih>	<hairColor>	"Black"
<Rima_Fakih>	<eyeColor>	"Brown"
<Rima_Fakih>	<height>	"1.7272"^^xsd:double
<Rima_Fakih>	rdfs:label	"Fakih, Rima"
<Rima_Fakih>	<birthDate>	"1985-10-02"^^xsd:date
<Rima_Fakih>	<birthYear>	"1985"^^xsd:gYear
<Rima_Fakih>	<http://purl.org/dc/elements/1.1/description>	"American model"
<Błonie,_Piaseczno_County>	rdfs:label	"Błonie"
<Błonie,_Piaseczno_County>	<populationTotal>	"50"^^xsd:nonNegativeInteger
<Białobrzegi,_Płock_County>	rdfs:label	"Białobrzegi"
<Maszewo,_Masovian_Voivodeship>	rdfs:label	"Maszewo"
<Wilamowice,_Masovian_Voivodeship>	rdfs:label	"Wilamowice"
<Michałowo,_Płońsk_County>	rdfs:label	"Michałowo"
<Trzcianka,_Przasnysz_County>	rdfs:label	"Trzcianka"
<Józefów,_Radom_County>	rdfs:label	"Józefów"
<Ostrołęka,_Radom_County>	rdfs:label	"Ostrołęka"
<Ostrołęka,_Radom_County>	<populationTotal>	"203"^^xsd:nonNegativeInteger
<Białobrzegi,_Sokołów_County>	rdfs:label	"Białobrzegi"
<Karl_Anderson_(athlete)>	rdfs:label	"Anderson, Karl"
<Karl_Anderson_(athlete)>	<birthDate>	"1900-11-05"^^xsd:date
<Karl_Anderson_(athlete)>	<birthYear>	"1900"^^xsd:gYear
<Karl_Anderson_(athlete)>	<http://purl.org/dc/elements/1.1/description>	"American hurdler"
<Karl_Anderson_(athlete)>	<deathDate>	"1989-02-28"^^xsd:date
<Karl_Anderson_(athlete)>	<deathYear>	"1989"^^xsd:gYear
<Chameleon_(Labelle_album)>	rdfs:label	"Chameleon"
<Chameleon_(Labelle_album)>	<releaseDate>	"1976-06-17"^^xsd:date
<Chameleon_(Labelle_album)>	<runtime>	"3012.0"^^xsd:double
<Golden_Balls_(video_game)>	rdfs:label	"Golden Balls"
<Golden_Balls_(video_game)>	<releaseDate>	"2008-11-19"^^xsd:date
<Józefów,_Gmina_Kampinos>	rdfs:label	"Józefów"
<Józefów,_Gmina_Kampinos>	<populationTotal>	"60"^^xsd:nonNegativeInteger
<Józefów,_Gmina_Dąbrówka>	rdfs:label	"Józefów"
<Józefów,_Gmina_Strachówka>	rdfs:label	"Józefów"
<Trzcianka,_Wyszków_County>	rdfs:label	"Trzcianka"
<Trzcianka,_Wyszków_County>	<populationTotal>	"1200"^^xsd:nonNegativeInteger
<Józefów,_Gmina_Zwoleń>	rdfs:label	"Józefów"
<Józefów,_Gmina_Tczów>	rdfs:label	"Józefów"
<Józefów,_Żyrardów_County>	rdfs:label	"Józefów"
<Boardwalk_Brown>	rdfs:label	"Boardwalk Brown"
<Boardwalk_Brown>	<birthDate>	"1889-02-20"^^xsd:date
<Boardwalk_Brown>	<deathDate>	"1977-02-08"^^xsd:date
<Boardwalk_Brown>	rdfs:label	"Brown, Boardwalk"
<Boardwalk_Brown>	<birthYear>	"1889"^^xsd:gYear
<Boardwalk_Brown>	<http://purl.org/dc/elements/1.1/description>	"American baseball player"
<Boardwalk_Brown>	<deathYear>	"1977"^^xsd:gYear
<Raymond_Theatre>	<yearOfConstruction>	"1928"^^xsd:gYear
<Raymond_Theatre>	<added>	"1991-05-01"^^xsd:date
<Raymond_Theatre>	<nrhpReferenceNumber>	"91000540"
<Raymond_Theatre>	rdfs:label	"Raymond Theater"
<Paul_Watson_(journalist)>	rdfs:label	"Paul Richard Watson"
<Paul_Watson_(journalist)>	<birthDate>	"1959-07-13"^^xsd:date
<Paul_Watson_(journalist)>	<birthYear>	"1959"^^xsd:gYear
<Paul_Watson_(journalist)>	rdfs:label	"Watson, Paul"
<Paul_Watson_(journalist)>	<http://purl.org/dc/elements/1.1/description>	"Canadian photojournalist"
<Steve_Martin_(Virginia_politician)>	rdfs:label	"Steve Martin"
<Steve_Martin_(Virginia_politician)>	<birthDate>	"1956-06-15"^^xsd:date
<Steve_Martin_(Virginia_politician)>	<birthName>	"Stephen Holliday Martin"
<Steve_Martin_(Virginia_politician)>	rdfs:label	"Martin, Stephen H."
<Steve_Martin_(Virginia_politician)>	<birthYear>	"1956"^^xsd:gYear
<Steve_Martin_(Virginia_politician)>	<http://purl.org/dc/elements/1.1/description>	"Virginia Politician"
<Peggy_Sue_(singer)>	rdfs:label	"Peggy Sue"
<Peggy_Sue_(singer)>	<background>	"solo_singer"
<Peggy_Sue_(singer)>	<http://xmlns.com/foaf/0.1/givenName>	"Peggy Sue Webb"
<Peggy_Sue_(singer)>	<birthDate>	"1943-03-24"^^xsd:date
<Peggy_Sue_(singer)>	<activeYearsStartYear>	"1966"^^xsd:gYear
<No_Exit_(1962_film)>	rdfs:label	"No Exit"
<No_Exit_(1962_film)>	<runtime>	"5100.0"^^xsd:double
<Angers_tramway>	rdfs:label	"Angers tramway"
<Angers_tramway>	<numberOfLines>	"1"^^xsd:nonNegativeInteger
<Angers_tramway>	<numberOfStations>	"25"^^xsd:nonNegativeInteger
<Angers_tramway>	<openingDate>	"2011-06-25"^^xsd:date
<Angers_tramway>	<openingYear>	"2011"^^xsd:gYear
<Robert_Still_(cricketer)>	rdfs:label	"Robert Still"
<Robert_Still_(cricketer)>	rdfs:label	"Robert Stuart Still"
<Robert_Still_(cricketer)>	<birthDate>	"1822-03-15"^^xsd:date
<Robert_Still_(cricketer)>	<deathDate>	"1907-07-05"^^xsd:date
<Daryl_Smith_(baseball)>	rdfs:label	"Daryl Smith"
<Daryl_Smith_(baseball)>	<birthDate>	"1960-07-29"^^xsd:date
<Daryl_Smith_(baseball)>	rdfs:label	"Smith, Daryl"
<Daryl_Smith_(baseball)>	<birthYear>	"1960"^^xsd:gYear
<Daryl_Smith_(baseball)>	<http://purl.org/dc/elements/1.1/description>	"American baseball player"
<The_Questions>	rdfs:label	"The Questions"
<The_Questions>	<background>	"group_or_band"
<The_Questions>	<activeYearsStartYear>	"1977"^^xsd:gYear
<The_Questions>	<activeYearsEndYear>	"1984"^^xsd:gYear
<George_Stanley,_9th_Baron_Strange>	rdfs:label	"Strange, 9th Baron, George Stanley"
<George_Stanley,_9th_Baron_Strange>	<birthYear>	"1460"^^xsd:gYear
<George_Stanley,_9th_Baron_Strange>	<http://purl.org/dc/elements/1.1/description>	"English Baron"
<George_Stanley,_9th_Baron_Strange>	<deathYear>	"1503"^^xsd:gYear
<Takeshi_Terauchi>	rdfs:label	"Takeshi Terauchi"
<Takeshi_Terauchi>	<background>	"non_vocal_instrumentalist"
<Takeshi_Terauchi>	<http://xmlns.com/foaf/0.1/givenName>	"Takeshi Terauchi"
<Takeshi_Terauchi>	<alias>	"Terry"
<Takeshi_Terauchi>	<birthDate>	"1939-01-17"^^xsd:date
<Takeshi_Terauchi>	<activeYearsStartYear>	"1960"^^xsd:gYear
<Takeshi_Terauchi>	<activeYearsEndYear>	"1960"^^xsd:gYear
